route_schedule_uuid,num_trips,route_total_distance,route_driving_time,route_start_time,route_end_time,route_shift_duration,route_total_time,route_start_location,route_end_location
thanos::sroute:d8b111ec-196b-4e35-a270-ad74e3beaa50,12,1400.4846,1470.0,2018-09-12 05:29:16.578399,2018-09-23 19:41:38.506444,16692.365467416665,16692.365467416665,IND160002AAC,IND000000ACA
thanos::sroute:d8bd7eaa-0c2f-4cb4-8690-714fcbc54586,6,1533.767,2840.0,2018-09-12 15:03:30.394006,2018-09-23 00:22:53.672848,14959.387980700001,14959.387980700001,IND421302AAG,IND395023AAA
thanos::sroute:d8df45cb-0178-487e-b0b3-fddb396caed5,1,61.5664,109.0,2018-09-14 02:58:40.291928,2018-09-14 04:54:26.029170,115.76228736666667,115.76228736666667,IND495004AAA,IND495671AAA
thanos::sroute:d8f74492-4484-412a-887a-61c8e6bca0d3,12,478.30789999999996,1039.0,2018-09-13 11:41:13.813034,2018-10-03 13:56:23.570448,28935.16262356667,28935.16262356667,IND600056AAB,IND600032AAB
thanos::sroute:d9175f6f-1d24-4754-aaaf-12ddad930167,4,72.8249,185.0,2018-09-12 10:55:25.653169,2018-09-26 11:12:42.917090,20177.287732016666,20177.287732016666,IND560043AAC,IND560064AAA
thanos::sroute:d9757e2b-6018-4e51-b6d3-894d7e5aaaaa,12,1148.9771,1795.0,2018-09-17 21:54:48.540847,2018-10-04 00:27:47.276753,23192.978931766665,23192.978931766665,IND302014AAB,IND303901AAA
thanos::sroute:d980855a-7190-43a7-97b8-661ebf5cfa0e,5,1154.1827,2292.0,2018-09-12 06:09:22.766154,2018-09-19 03:00:04.972010,9890.703430933332,9890.703430933332,IND248001AAD,IND131028AAB
thanos::sroute:d9a400c3-d12c-4a54-af3d-628ca7594783,16,4615.8554,8433.0,2018-09-13 11:52:01.708327,2018-10-04 01:13:44.976649,29601.721138700002,29601.721138700002,IND000000ACB,IND160002AAC
thanos::sroute:d9a57c14-540d-4dc0-8cda-8f8e59727472,11,905.5234,1703.0,2018-09-12 17:40:45.002429,2018-09-30 23:16:34.551326,26255.82581495,26255.82581495,IND201301AAM,IND000000ACB
thanos::sroute:d9edc8dc-373c-49b4-8913-f795c14dc85b,16,587.3482,1024.0,2018-09-12 23:18:28.765393,2018-10-03 02:01:15.203912,28962.773975316668,28962.773975316668,IND160102AAC,IND160002AAC
thanos::sroute:d9f07b12-65e0-4f3b-bec8-df0613461b0f,9,1055.8298,2428.0,2018-09-12 00:02:09.740725,2018-09-22 07:38:14.373966,14856.077220683334,14856.077220683334,IND583101AAA,IND583101AAA
thanos::sroute:da06471d-9b28-4a06-9367-b1d9d3830891,3,1681.8501,1760.0,2018-09-15 13:56:13.692893,2018-09-18 03:37:12.847281,3700.9859064666666,3700.9859064666666,IND209304AAA,IND000000ACB
thanos::sroute:da254a35-2bdb-4556-8900-7bea33f33df1,1,19.077,34.0,2018-09-19 02:38:38.290765,2018-09-19 04:51:38.043476,132.99587851666666,132.99587851666666,IND226004AAA,IND226024AAA
thanos::sroute:da7a341a-ba3d-436d-b4b5-607d1a05a46f,16,3994.4126,6558.0,2018-09-17 19:09:10.068331,2018-10-04 06:07:27.425677,23698.289289099997,23698.289289099997,IND518002AAA,IND518002AAA
thanos::sroute:da7a7483-2cdb-4c1b-bee9-55926e5f4abe,13,186.3737,373.0,2018-09-12 04:38:37.131555,2018-10-01 05:56:48.218323,27438.184779466665,27438.184779466665,IND421302AAR,IND400612AAA
thanos::sroute:da965c82-851d-411a-9ce8-b11f95426b46,17,230.8293,776.0,2018-09-14 16:51:56.415805,2018-10-03 17:56:17.100948,27424.344752383335,27424.344752383335,IND400064AAB,IND400072AAD
thanos::sroute:da9dfb1c-ec9b-40c6-86dd-07fcf69c958e,7,5621.3066,8401.0,2018-09-12 20:31:10.925409,2018-09-21 21:30:13.043000,13019.035293183335,13019.035293183335,IND421302AAG,IND501359AAE
thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,18,949.1627,2797.0,2018-09-12 03:48:42.530167,2018-10-03 08:25:03.246306,30516.345268983332,30516.345268983332,IND785690AAB,IND785682AAA
thanos::sroute:db11f85c-d655-4f72-94fb-15ef3d6f26a6,9,192.2877,1001.0,2018-09-13 16:50:19.911930,2018-09-26 19:36:06.804208,18885.781537966668,18885.781537966668,IND712311AAA,IND700065AAA
thanos::sroute:db3c468a-dd4e-4646-ae40-eb4d1a4d23d7,11,12525.8858,15899.0,2018-09-12 22:29:16.083747,2018-09-27 05:55:18.325936,20606.037369816666,20606.037369816666,IND421302AAG,IND411033AAA
thanos::sroute:db49a46f-efea-4969-8563-783682cfc90b,6,229.2648,536.0,2018-09-12 02:07:29.310888,2018-09-17 06:42:26.747667,7474.95727965,7474.95727965,IND110037AAM,IND201007AAA
thanos::sroute:db943e48-717d-40da-b73c-6b3c54859b8b,9,377.4016,665.0,2018-09-13 00:22:25.251724,2018-09-30 03:39:56.949907,24677.528303050003,24677.528303050003,IND000000ACT,IND000000ACB
thanos::sroute:dbb7d8a7-5bba-4a8c-8404-6d16ffcfbc14,6,2858.6714,4587.0,2018-09-12 06:18:48.981556,2018-09-17 21:59:17.060241,8140.467978083334,8140.467978083334,IND411033AAA,IND431603AAA
thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,21,48239.6397,59310.0,2018-09-12 06:01:17.657318,2018-10-05 07:38:50.563021,33217.548428383336,33217.548428383336,IND000000ACB,IND562132AAA
thanos::sroute:dcc580f7-5013-4aa9-afbc-4e84bcb4fb20,12,1569.6389,2512.0,2018-09-12 15:16:21.552818,2018-10-03 20:37:39.085555,30561.292212283333,30561.292212283333,IND131028AAB,IND000000ACB
thanos::sroute:dda6387a-ddd9-4e76-a23a-220c1124fa9b,15,975.8152,2020.0,2018-09-12 03:19:51.897255,2018-10-03 06:40:49.083022,30440.953096116667,30440.953096116667,IND000000ACB,IND121004AAB
thanos::sroute:dda93e1e-e3b4-483d-a1eb-9cdc8e681d37,8,779.1922,1849.0,2018-09-26 15:26:51.629321,2018-10-03 21:44:39.679247,10457.8008321,10457.8008321,IND382430AAB,IND384205AAA
thanos::sroute:ddc9de5f-23d7-4c97-9138-d3aeca6ec995,10,475.3936,1027.0,2018-09-16 02:22:50.638570,2018-10-03 05:12:10.709289,24649.334511983332,24649.334511983332,IND421302AAG,IND400015AAB
thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,32,912.9994,2344.0,2018-09-12 14:13:42.132819,2018-10-03 18:16:32.988827,30482.847600133333,30482.847600133333,IND000000ACK,IND501359AAF
thanos::sroute:de071c7b-f0b6-4589-a249-9060d47a76e8,15,7786.7258,11950.0,2018-09-12 02:18:51.424273,2018-09-26 17:47:44.050700,21088.877107116667,21088.877107116667,IND411033AAA,IND403726AAA
thanos::sroute:de0c83be-7a36-46cd-983b-8799fbe8dedc,19,2933.9136,5873.0,2018-09-12 09:47:37.280726,2018-10-01 19:35:42.258857,27948.082968849998,27948.082968849998,IND834002AAB,IND826004AAA
thanos::sroute:de1cb318-6194-46bb-8bb4-ace5a54654f6,1,17.5976,37.0,2018-09-19 19:38:26.814180,2018-09-19 20:54:44.439732,76.29375920000001,76.29375920000001,IND400015AAA,IND400072AAB
thanos::sroute:de4e31a5-89b8-475e-ad21-7413692d50c2,1,286.1072,671.0,2018-09-18 04:21:29.120975,2018-09-18 20:13:39.172179,952.1675200666667,952.1675200666667,IND788026AAC,IND799008AAA
thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,15,37830.844600000004,48373.0,2018-09-12 00:00:33.691250,2018-09-28 03:47:35.376794,23267.0280924,23267.0280924,IND562132AAA,IND000000ACB
thanos::sroute:de670fbb-f422-4925-933e-c030e98a07cf,6,175.43560000000002,330.0,2018-09-12 07:46:06.276045,2018-09-30 08:34:41.349590,25968.584559083334,25968.584559083334,IND400701AAA,IND410206AAA
thanos::sroute:dec6c485-25d0-45a8-8d29-95a4aabba06a,5,116.3758,344.0,2018-09-20 03:21:37.109327,2018-10-04 05:17:34.701214,20275.959864783334,20275.959864783334,IND302004AAA,IND302033AAB
thanos::sroute:dee74760-0ac8-408b-a5c3-ec8c7f2a1ebc,6,292.0229,411.0,2018-09-22 20:36:10.329817,2018-09-30 23:34:29.292156,11698.316038983332,11698.316038983332,IND110044AAB,IND131028AAB
thanos::sroute:df0ea6fc-ce7d-40d0-8ca9-27376948c013,17,695.611,1164.0,2018-09-12 18:51:54.157964,2018-10-04 07:06:04.043561,30974.16475995,30974.16475995,IND110037AAK,IND000000ACB
thanos::sroute:df8d7098-cfd9-48f3-9bf3-a3144a434a55,10,8534.8061,11346.0,2018-09-12 22:45:09.309588,2018-09-24 21:32:49.815664,17207.67510126667,17207.67510126667,IND411033AAA,IND562132AAA
thanos::sroute:df9d6eee-735b-4382-8f3e-1df9fa27c738,15,318.8292,1095.0,2018-09-12 03:04:38.055900,2018-10-02 04:35:42.483403,28891.073791716666,28891.073791716666,IND400072AAB,IND400015AAA
thanos::sroute:dfa9537c-c8c1-4941-845f-8366f14d5629,13,244.2638,432.0,2018-09-14 08:23:11.962406,2018-10-03 09:24:04.076479,27420.86856788333,27420.86856788333,IND412105AAC,IND411017AAA
thanos::sroute:dfca8672-0aed-4126-87fe-e5f2a15c7e86,4,659.7638,1102.0,2018-09-13 21:42:43.554612,2018-09-18 07:57:51.592568,6375.1339659333335,6375.1339659333335,IND560300AAA,IND560300AAA
thanos::sroute:dff6e62a-3e95-42e9-9794-b5125f81752d,1,15.441,61.0,2018-09-25 06:45:39.104979,2018-09-25 11:26:58.428606,281.32206045000004,281.32206045000004,IND636005AAA,IND636005AAC
thanos::sroute:e001e3f7-17c4-4d4c-9a42-0f4476b693f6,14,1156.9072,1721.0,2018-09-12 03:47:32.647348,2018-10-03 07:26:58.244820,30459.42662453333,30459.42662453333,IND501359AAE,IND500010AAB
thanos::sroute:e00eb6aa-d792-4b28-81fa-fdee413ef326,1,11.3425,80.0,2018-09-12 08:02:55.800270,2018-09-12 11:47:03.837241,224.13394951666666,224.13394951666666,IND600004AAA,IND600008AAC
thanos::sroute:e024fc0e-b37e-4102-98e3-5c0346582555,4,42.4375,168.0,2018-09-19 10:48:00.521230,2018-10-02 10:52:37.823659,18724.62170715,18724.62170715,IND201001AAA,IND201007AAA
thanos::sroute:e07023b8-7991-47a3-a4eb-35997836336f,8,239.9143,366.0,2018-09-14 21:18:53.029619,2018-10-01 23:46:24.484601,24627.5242497,24627.5242497,IND562132AAA,IND560060AAB
thanos::sroute:e08c9238-4ba5-4014-9e79-a7a919e6824d,2,22.6082,63.0,2018-09-17 00:15:44.614508,2018-09-26 01:20:22.076655,13024.624369116667,13024.624369116667,IND110064AAA,IND110005AAA
thanos::sroute:e0afbfc5-9a1f-4ee6-9305-c1e69b3fbba3,17,371.6583,1162.0,2018-09-12 04:44:59.212681,2018-10-03 09:28:31.261122,30523.534140683336,30523.534140683336,IND400072AAB,IND000000AFT
thanos::sroute:e1343154-76af-4ffe-8ca5-23b4366becaf,6,97.23949999999999,142.0,2018-09-15 05:10:31.228516,2018-09-19 06:02:54.712298,5812.391396366667,5812.391396366667,IND560058AAB,IND560060AAB
thanos::sroute:e13f5311-3045-4759-ab11-93b93352d88b,3,42.216699999999996,163.0,2018-09-15 02:35:07.581693,2018-09-22 06:50:04.490799,10334.9484851,10334.9484851,IND695012AAB,IND695012AAA
thanos::sroute:e2010ee5-5fa3-4f14-9912-da92bf507357,11,1199.8954,2285.0,2018-09-17 21:30:31.994218,2018-10-02 03:19:23.821272,20508.863784233334,20508.863784233334,IND125001AAA,IND125051AAA
thanos::sroute:e2263654-53fa-4faa-ad8a-7956bcae63b2,19,2937.2,6143.0,2018-09-12 13:32:30.978346,2018-10-04 01:40:24.580798,30967.893374199997,30967.893374199997,IND580028AAA,IND590016AAA
thanos::sroute:e29809b7-3779-4f7b-8a00-326ab18515e5,15,3670.3273,5557.0,2018-09-12 08:30:42.585064,2018-09-27 07:24:30.681448,21533.8016064,21533.8016064,IND600056AAB,IND600056AAB
thanos::sroute:e2bef464-5748-430b-bac2-bdeec69fbe79,17,219.5265,334.0,2018-09-13 06:59:27.463904,2018-10-03 08:48:15.894763,28908.80718098333,28908.80718098333,IND121004AAB,IND121004AAB
thanos::sroute:e2de1151-0f41-43a1-9537-5bf3368af32d,8,3688.8056,5889.0,2018-09-12 14:19:49.020675,2018-09-27 04:42:25.575836,21022.609252683334,21022.609252683334,IND562132AAA,IND574211AAA
thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,20,30120.183,42506.0,2018-09-12 07:04:28.581420,2018-10-05 08:18:50.827953,33194.37077555,33194.37077555,IND160002AAC,IND421302AAG
thanos::sroute:e3696627-bd91-414f-9624-1724e1e211d9,4,283.3788,591.0,2018-09-12 03:06:32.024479,2018-09-15 06:03:16.231833,4496.736789233333,4496.736789233333,IND000000ACB,IND110085AAB
thanos::sroute:e370bbf5-1f43-4491-a435-a006bb56f9f2,4,9396.402900000001,12817.0,2018-09-21 02:53:44.131968,2018-10-06 02:33:31.915691,21579.79639538333,21579.79639538333,IND421302AAG,IND834002AAB
thanos::sroute:e385d77c-3483-446e-b4e5-b82810db5549,4,3921.0704,5080.0,2018-09-19 19:33:22.449976,2018-09-27 02:09:39.503757,10476.284229683333,10476.284229683333,IND421302AAG,IND562132AAA
thanos::sroute:e387b964-5c3a-49b4-95b9-991f29622a26,13,1597.8032,3397.0,2018-09-21 22:32:37.214887,2018-10-04 20:18:30.967314,18585.895873783335,18585.895873783335,IND742149AAA,IND742102AAB
thanos::sroute:e3b88b67-b217-4fc6-9cb7-db6fe921ccfa,1,28.431900000000002,58.0,2018-10-01 01:58:49.605385,2018-10-01 03:38:28.428881,99.64705826666666,99.64705826666666,IND826004AAA,IND828205AAA
thanos::sroute:e3d64630-b76b-485d-9ef2-10bbbf66ab34,25,645.4264000000001,1345.0,2018-09-12 19:59:42.106626,2018-10-03 22:07:07.530336,30367.4237285,30367.4237285,IND400072AAD,IND421302AAG
thanos::sroute:e3e7c92f-55a9-4ecb-a4a7-919bbb7a6759,17,2250.0829,3931.0,2018-09-12 02:30:20.747941,2018-10-03 06:48:53.904506,30498.552609416667,30498.552609416667,IND131028AAB,IND000000ACB
thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,19,642.1722,1714.0,2018-09-12 04:35:58.973288,2018-10-03 08:43:41.502207,30487.708815316666,30487.708815316666,IND382430AAB,IND382430AAB
thanos::sroute:e41a2a32-06c4-4b56-84cc-12df2f222167,4,230.5416,262.0,2018-09-17 20:04:39.758893,2018-10-03 21:58:29.924604,23153.836095183335,23153.836095183335,IND560300AAA,IND562132AAA
thanos::sroute:e429f167-758e-437a-9fad-e8e87354fa03,12,1523.6257,3046.0,2018-09-12 04:06:52.024458,2018-09-26 09:42:19.647961,20495.460391716668,20495.460391716668,IND441904AAB,IND441107AAB
thanos::sroute:e432c943-26b9-461e-96c5-ebb2b19945b7,12,214.498,431.0,2018-09-12 08:30:08.222518,2018-09-26 09:36:12.392523,20226.069500083333,20226.069500083333,IND620020AAA,IND621112AAA
thanos::sroute:e48115e0-742e-40a7-b261-bd716de24999,4,1028.7835,1386.0,2018-09-13 23:19:38.130899,2018-09-20 08:53:36.225473,9213.9682429,9213.9682429,IND632006AAA,IND562132AAA
thanos::sroute:e50b45f5-86ff-43ea-9b2b-8186f0cf1a87,4,100.25030000000001,209.0,2018-09-14 01:00:59.723343,2018-10-01 11:08:32.243646,25087.54200505,25087.54200505,IND403726AAB,IND403726AAB
thanos::sroute:e51683f5-1083-4a25-b316-e01744a8144b,21,4680.3474,8198.0,2018-09-13 08:42:55.177792,2018-10-04 14:41:47.925221,30598.879123816667,30598.879123816667,IND507111AAA,IND507002AAA
thanos::sroute:e5375916-9521-4574-ab90-74f58ef0795d,7,278.9968,449.0,2018-09-16 00:16:15.083459,2018-09-24 01:37:26.343134,11601.18766125,11601.18766125,IND676306AAA,IND679322AAA
thanos::sroute:e591febd-564c-499a-ad94-6fa4b7f355db,2,75.0555,167.0,2018-09-19 05:45:26.113345,2018-09-20 08:28:34.545131,1603.1405297666668,1603.1405297666668,IND000000ACB,IND122015AAC
thanos::sroute:e5ea467f-893d-4ee5-9fa6-349949268159,3,50.9011,188.0,2018-09-24 05:59:53.207578,2018-09-30 06:55:38.139139,8695.74885935,8695.74885935,IND395023AAD,IND395004AAB
thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,13,1437.5111,1760.0,2018-09-12 01:45:48.183280,2018-09-26 10:40:43.952816,20694.929492266667,20694.929492266667,IND384205AAA,IND384205AAA
thanos::sroute:e627278c-8de2-4c0b-a3a3-6a0b5d20708b,10,342.6436,490.0,2018-09-12 12:38:49.801880,2018-09-25 13:20:07.764175,18761.299371583333,18761.299371583333,IND637408AAA,IND637001AAA
thanos::sroute:e62b91df-195a-455f-b67b-3f1707b3996d,14,2410.5373,2878.0,2018-09-13 14:41:59.465822,2018-10-03 23:12:18.000645,29310.308913716664,29310.308913716664,IND000000ACA,IND151001AAA
thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,3,3818.2338,5075.0,2018-10-02 07:07:16.947854,2018-10-05 16:37:19.365647,4890.04029655,4890.04029655,IND395023AAA,IND562132AAA
thanos::sroute:e6763bf8-f3bc-4029-a67b-6794265b3450,12,1078.7601,2023.0,2018-09-19 01:43:11.298572,2018-10-03 06:18:05.965408,20434.911113933333,20434.911113933333,IND733128AAA,IND733129AAB
thanos::sroute:e67c00ca-8ce3-4607-8749-23872edae500,10,391.9451,667.0,2018-09-15 15:22:04.527542,2018-09-28 19:20:05.779981,18958.020873983332,18958.020873983332,IND600044AAE,IND600056AAB
thanos::sroute:e67fe080-8d88-40e1-bf4b-0d1c4882cc63,3,80.0295,229.0,2018-09-19 01:09:12.733613,2018-09-28 04:07:44.845721,13138.5352018,13138.5352018,IND421302AAG,IND400072AAA
thanos::sroute:e68dcba3-c794-4ff0-8df1-d47490d08540,2,83.1202,614.0,2018-09-16 04:12:36.592995,2018-09-24 16:33:53.976809,12261.289730233333,12261.289730233333,IND262405AAA,IND263153AAB
thanos::sroute:e691d0a5-9316-4066-913a-b3e448eb9aa3,6,227.9317,451.0,2018-09-21 15:08:09.561583,2018-10-02 18:08:08.231397,16019.977830233334,16019.977830233334,IND560099AAB,IND560060AAB
thanos::sroute:e6b9fc3a-fa8e-4924-80ee-003e7b9a7ac8,16,456.53340000000003,1335.0,2018-09-12 05:50:23.863328,2018-10-03 07:36:35.567496,30346.195069466667,30346.195069466667,IND121004AAB,IND110037AAM
thanos::sroute:e6cddf04-c0d9-4c1e-9215-901e25b63b04,13,2902.3015,4992.0,2018-09-21 20:33:10.754580,2018-10-04 20:19:54.341230,18706.726444166667,18706.726444166667,IND742102AAB,IND742102AAB
thanos::sroute:e6f3194c-e97a-4493-a10d-a84f14c37ef4,2,287.2686,415.0,2018-10-01 22:52:45.366689,2018-10-03 14:06:35.506020,2353.835655516667,2353.835655516667,IND560300AAB,IND560300AAB
thanos::sroute:e6f4e6cb-eadf-4469-85d0-3aad61becc8a,1,316.57529999999997,561.0,2018-09-18 18:13:48.427920,2018-09-19 09:58:49.496339,945.0178069833333,945.0178069833333,IND691001AAB,IND683511AAA
thanos::sroute:e718b3d4-daec-4026-9ed1-6f5b39ae26cd,6,452.79630000000003,876.0,2018-09-12 04:42:54.690894,2018-09-18 06:14:40.794077,8731.768386383334,8731.768386383334,IND370110AAA,IND370001AAA
thanos::sroute:e7281daf-3cdf-4dc6-be95-95266c9dab67,6,836.0336,1049.0,2018-09-27 00:33:29.311136,2018-10-04 03:30:21.541336,10256.870503333334,10256.870503333334,IND384170AAA,IND385340AAB
thanos::sroute:e78122cc-6003-4bb6-9c04-a3fff223f234,4,1000.4757000000001,1754.0,2018-09-12 20:34:57.298389,2018-09-17 02:51:37.626009,6136.672127,6136.672127,IND518002AAA,IND509124AAA
thanos::sroute:e798a910-1f3b-4eab-8dca-a18ec32ffafe,18,14104.328300000001,19310.0,2018-09-13 02:13:05.153453,2018-10-03 23:00:39.827391,30047.57789896667,30047.57789896667,IND000000ACB,IND462022AAA
thanos::sroute:e7c48be9-62c8-4ba6-a611-d80b76472160,4,175.5873,455.0,2018-09-12 07:09:57.035313,2018-10-01 10:46:35.406684,27576.63952285,27576.63952285,IND000000ACT,IND131028AAB
thanos::sroute:e7f36f0c-4cfe-47f1-9aa6-29a0cb45cf33,17,1017.8344,1804.0,2018-09-12 02:11:16.638917,2018-10-03 06:54:25.908487,30523.154492833335,30523.154492833335,IND388320AAA,IND388320AAA
thanos::sroute:e802cb37-1810-4157-9500-d000cd6b8dd7,14,3486.9405,4490.0,2018-09-14 00:08:00.043775,2018-09-26 19:29:01.738670,18441.02824825,18441.02824825,IND503111AAC,IND503111AAC
thanos::sroute:e8055f45-a995-4ec1-a4ae-03f63657ccd4,1,17.3115,97.0,2018-10-02 06:13:47.973826,2018-10-02 10:00:21.662724,226.56148163333333,226.56148163333333,IND411014AAA,IND411043AAA
thanos::sroute:e807a3e4-2298-4b5a-99f4-4e42ae62a173,19,3174.1995,4966.0,2018-09-12 18:09:14.405414,2018-10-04 01:49:18.702245,30700.07161385,30700.07161385,IND000000ACB,IND127201AAA
thanos::sroute:e8223c15-c8c5-4de8-89e1-a748a0ab38a6,30,1387.887,2334.0,2018-09-12 20:39:20.324489,2018-10-04 00:18:33.205561,30459.21468453333,30459.21468453333,IND562132AAA,IND560300AAA
thanos::sroute:e82ad692-1bbe-48a8-a7e7-c789e5778574,2,124.535,334.0,2018-09-27 02:43:08.508914,2018-09-28 05:12:21.293185,1589.2130711833333,1589.2130711833333,IND560077AAA,IND560077AAA
thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,9,6364.4689,7794.0,2018-09-24 21:00:05.988657,2018-10-05 01:07:04.463198,14646.974575683333,14646.974575683333,IND000000ACB,IND395023AAA
thanos::sroute:e87b62e4-6954-4ecf-aeec-93b908f30221,1,1040.8056,1021.0,2018-10-02 20:38:58.690907,2018-10-03 19:01:10.757941,1342.2011172333334,1342.2011172333334,IND759122AAC,IND759122AAC
thanos::sroute:e911e081-3350-4a27-b5af-961d893c966c,22,2737.1864,6143.0,2018-09-12 23:58:41.554759,2018-10-04 16:52:09.002864,31253.457468416666,31253.457468416666,IND691001AAB,IND691001AAB
thanos::sroute:e935513c-3eb1-4a0d-9082-6880013f4b90,15,1845.7455,2282.0,2018-09-13 00:31:47.211713,2018-10-04 05:00:13.937661,30508.44543246667,30508.44543246667,IND363520AAC,IND364710AAA
thanos::sroute:e95df7d0-ed54-4ea2-bb47-581ddb2dbc0e,3,157.0958,259.0,2018-09-23 18:03:05.011733,2018-09-30 18:03:17.299018,10080.204788083332,10080.204788083332,IND600110AAA,IND600056AAB
thanos::sroute:e99132dc-bec8-4ca4-816d-b54238af1d24,18,2810.9164,4724.0,2018-09-12 20:58:44.447562,2018-10-04 03:07:21.980897,30608.625555583334,30608.625555583334,IND518002AAA,IND518206AAA
thanos::sroute:e9b2d11d-a4ff-4744-bff5-cdabe54e7984,14,1521.9741,15939.0,2018-09-15 02:40:37.025475,2018-10-04 02:54:55.422615,27374.306619,27374.306619,IND211002AAB,IND211002AAB
thanos::sroute:e9efbe58-6cdc-42fa-8a4b-76e3a211d46c,1,31.7085,154.0,2018-10-02 16:29:52.605930,2018-10-02 22:11:53.463229,342.01428831666664,342.01428831666664,IND700136AAB,IND712311AAA
thanos::sroute:ea049424-bcb4-4be0-ac58-66ced3f31223,1,158.8398,321.0,2018-09-24 01:58:14.653830,2018-09-24 13:25:24.651939,687.16663515,687.16663515,IND577201AAA,IND577201AAA
thanos::sroute:ea4a1745-53a2-4a39-9299-a07daaa47b5c,5,65.8987,226.0,2018-09-13 23:22:23.661851,2018-09-24 01:20:32.385071,14518.145387,14518.145387,IND201007AAA,IND201005AAA
thanos::sroute:ea719f23-0d12-478f-a068-368f3f462e5a,15,4352.5465,7099.0,2018-09-12 17:45:33.064386,2018-10-02 07:04:29.044275,28158.93299815,28158.93299815,IND000000ACB,IND160002AAC
thanos::sroute:ea7ffec5-756e-450d-9fbf-9466b8e340ca,11,3371.6634,8256.0,2018-09-21 03:18:26.542550,2018-10-04 01:11:14.851385,18592.80514725,18592.80514725,IND110037AAM,IND110037AAM
thanos::sroute:ea8f6345-48e3-4561-a37b-cebc9bcdd77a,20,822.2126000000001,1245.0,2018-09-12 07:50:17.384719,2018-10-03 08:37:27.080075,30287.161589266667,30287.161589266667,IND121004AAB,IND121102AAA
thanos::sroute:eaba08b6-b079-4367-9d9a-5159dae87a1c,22,5167.7939,6775.0,2018-09-12 14:39:31.894016,2018-10-04 08:26:13.284784,31306.689846133333,31306.689846133333,IND523002AAA,IND523002AAA
thanos::sroute:eafb1e75-ca66-4e28-b98a-af86b860f4f9,2,213.0273,1607.0,2018-10-01 18:28:29.745506,2018-10-03 19:47:17.103230,2958.7892954,2958.7892954,IND110037AAM,IND250002AAC
thanos::sroute:eb0c8030-4969-4bc1-83ff-8e9e25dd589b,2,2465.1427,3339.0,2018-09-30 07:04:53.999021,2018-10-02 15:39:43.265495,3394.8211079000002,3394.8211079000002,IND395023AAA,IND562132AAA
thanos::sroute:eb3db1d7-ad21-4411-af92-e639e315c118,16,2075.063,3013.0,2018-09-15 12:42:37.403098,2018-10-02 18:02:07.037080,24799.4938997,24799.4938997,IND131028AAB,IND000000ACB
thanos::sroute:eb52deb5-81b0-4fb0-9569-3db534079717,11,325.94230000000005,1073.0,2018-09-12 13:52:18.397229,2018-10-03 17:56:18.587631,30484.003173366666,30484.003173366666,IND000000AAL,IND411033AAA
thanos::sroute:eb6f76d9-015d-4e25-bb5e-1469422c82a7,14,1280.3276,7668.0,2018-09-13 13:39:32.843254,2018-10-01 10:56:13.139454,25756.671603333332,25756.671603333332,IND271001AAA,IND271001AAA
thanos::sroute:eb7227b4-9497-4ae2-ace1-a0c8f9743609,6,618.9204,1058.0,2018-09-12 12:33:16.425681,2018-09-19 17:29:41.534073,10376.4184732,10376.4184732,IND000000ACB,IND301001AAB
thanos::sroute:eb73f0b3-352e-4aed-9b22-6751e53e6adc,14,2143.1825,5746.0,2018-09-12 22:53:43.342457,2018-10-02 16:41:26.214197,28427.714529,28427.714529,IND474003AAA,IND474003AAA
thanos::sroute:eb7bfc78-b351-4c0e-a951-fa3d5c3297ef,14,1251.9159,1862.0,2018-09-12 02:52:16.924167,2018-10-03 06:46:54.193538,30474.62115618333,30474.62115618333,IND388121AAA,IND388320AAA
thanos::sroute:eb7cb681-acab-41a4-91e4-26e67baea395,21,12665.0474,17939.0,2018-09-12 01:54:26.848924,2018-10-04 03:33:49.839571,31779.38317745,31779.38317745,IND131028AAB,IND131028AAB
thanos::sroute:eb85bc14-8dab-4706-bcc5-0b5a8296101a,5,218.0824,713.0,2018-09-12 23:35:07.772291,2018-09-24 09:18:20.882349,16423.218500966665,16423.218500966665,IND403726AAB,IND403726AAB
thanos::sroute:eb85f870-c72a-4a27-8a9f-c8064695596f,12,3881.0096,6769.0,2018-09-12 03:03:43.937680,2018-09-27 07:50:38.780396,21886.91404526667,21886.91404526667,IND403726AAA,IND581314AAA
thanos::sroute:ebb4255c-a3c4-4198-bb2d-3a58e1b62dc7,4,240.7783,351.0,2018-09-14 21:40:47.049406,2018-10-04 00:46:19.561326,27545.541865333333,27545.541865333333,IND560300AAA,IND560099AAB
thanos::sroute:ec18d277-5dba-47d4-82da-61863a69ca6c,1,35.4373,56.0,2018-09-23 01:24:33.532933,2018-09-23 05:00:30.129211,215.94327130000002,215.94327130000002,IND121004AAB,IND121004AAB
